date,asset,value,quality,size,future_return
2024-08-07,ALFA,0.627237,0.210615,19.424944,-0.00689104
2024-08-08,ALFA,0.578405,0.488253,17.493808,0.00223943
2024-08-09,ALFA,0.312206,0.456186,18.535175,-0.01137046
2024-08-12,ALFA,0.418616,0.623607,18.742045,-0.00347618
2024-08-13,ALFA,0.61355,0.519085,18.795135,-0.00025245
2024-08-14,ALFA,0.789763,0.516134,18.360054,-0.00065086
2024-08-15,ALFA,0.50062,0.468973,17.677366,-0.00261353
2024-08-16,ALFA,0.561956,0.482205,18.124289,0.00597858
2024-08-19,ALFA,0.474316,0.609441,18.644485,0.00470018
2024-08-20,ALFA,0.560376,0.587607,18.412058,0.00793748
2024-08-21,ALFA,0.632945,0.363964,18.224613,-0.00429246
2024-08-22,ALFA,0.777408,0.445018,18.564199,0.00271029
2024-08-23,ALFA,0.361512,0.446981,18.861485,-0.00313509
2024-08-26,ALFA,0.691999,0.448704,18.08598,-0.00222941
2024-08-27,ALFA,0.665867,0.591137,17.647496,0.00157545
2024-08-28,ALFA,0.442742,0.551269,17.631394,-0.0060769
2024-08-29,ALFA,0.60384,0.324502,17.683427,-0.00514508
2024-08-30,ALFA,0.603505,0.379672,16.923512,-0.00049217
2024-09-02,ALFA,0.64226,0.384715,18.490832,-0.0023889
2024-09-03,ALFA,0.827763,0.473176,18.049271,-0.01354141
2024-09-04,ALFA,0.814211,0.4808,17.818932,0.01154668
2024-09-05,ALFA,0.645881,0.294493,18.230957,-0.00275295
2024-09-06,ALFA,0.54988,0.610277,18.225663,-0.00644812
2024-09-09,ALFA,0.353596,0.538107,18.724624,-0.00521429
2024-09-10,ALFA,0.653562,0.338585,16.673985,0.00983377
2024-09-11,ALFA,0.615843,0.336274,17.822265,-0.00233351
2024-09-12,ALFA,0.723295,0.452794,18.830327,-0.00195915
2024-09-13,ALFA,0.733057,0.437687,16.475036,-0.00286629
2024-09-16,ALFA,0.558784,0.410593,16.623729,-0.00119509
2024-09-17,ALFA,0.593878,0.474668,18.810087,-0.00399362
2024-09-18,ALFA,0.412498,0.536853,18.649609,-0.00254928
2024-09-19,ALFA,0.532475,0.412802,17.750991,0.00655311
2024-09-20,ALFA,0.639524,0.483533,18.84528,-0.00130367
2024-09-23,ALFA,0.682088,0.340754,17.791434,0.00142642
2024-09-24,ALFA,0.591127,0.557936,18.161639,-0.00540288
2024-09-25,ALFA,0.719965,0.55121,18.485626,0.00016325
2024-09-26,ALFA,0.77578,0.255547,18.743331,-0.00085523
2024-09-27,ALFA,0.732997,0.378612,18.433193,0.00075507
2024-09-30,ALFA,0.674928,0.189154,18.755789,-0.00396453
2024-10-01,ALFA,0.544748,0.382144,17.817636,0.00236975
2024-10-02,ALFA,0.781716,0.399677,17.166111,-0.00115297
2024-10-03,ALFA,0.587807,0.422456,17.411506,0.00420745
2024-10-04,ALFA,0.634608,0.4609,18.598434,-0.00170695
2024-10-07,ALFA,0.57923,0.301068,17.671874,0.0106747
2024-10-08,ALFA,0.704087,0.545778,17.374274,-0.01120285
2024-10-09,ALFA,0.581505,0.495616,18.625447,0.00399946
2024-10-10,ALFA,0.759402,0.534222,18.14599,0.00557019
2024-10-11,ALFA,0.542753,0.47443,18.65288,0.00276981
2024-10-14,ALFA,0.65405,0.351515,16.683409,-6.169e-05
2024-10-15,ALFA,0.513916,0.457895,18.779415,0.00780721
2024-10-16,ALFA,0.713083,0.373545,18.632305,0.00273211
2024-10-17,ALFA,0.79833,0.372803,18.216918,-0.00618406
2024-10-18,ALFA,0.751374,0.485611,18.215464,0.00364994
2024-10-21,ALFA,0.561929,0.395946,18.761007,-0.0027805
2024-10-22,ALFA,0.70986,0.348222,18.117309,0.00048947
2024-10-23,ALFA,0.718786,0.528241,18.450683,0.00178553
2024-10-24,ALFA,0.577083,0.403831,17.789701,-0.00084699
2024-10-25,ALFA,0.698621,0.488796,18.061322,0.00188461
2024-10-28,ALFA,0.74332,0.351329,18.273072,0.00439025
2024-10-29,ALFA,0.580897,0.487397,18.486431,-1.227e-05
2024-10-30,ALFA,0.471247,0.477594,18.702225,0.00576239
2024-10-31,ALFA,0.508148,0.421972,18.348522,-0.00826802
2024-11-01,ALFA,0.788536,0.450109,18.681074,0.01403067
2024-11-04,ALFA,0.424142,0.520526,17.155017,-0.00591215
2024-11-05,ALFA,0.623808,0.330098,16.540073,0.00117516
2024-11-06,ALFA,0.622228,0.339348,17.828134,-0.00186233
2024-11-07,ALFA,0.703423,0.40159,18.575386,-0.01211757
2024-11-08,ALFA,0.789289,0.336719,18.259811,-0.00990878
2024-11-11,ALFA,0.69367,0.606999,18.882069,0.00358099
2024-11-12,ALFA,0.738848,0.257477,17.701157,-0.00068636
2024-11-13,ALFA,0.592368,0.422832,18.46509,0.00080989
2024-11-14,ALFA,0.782564,0.422597,18.686618,-0.00298807
2024-11-15,ALFA,0.697124,0.330308,18.875713,0.00218962
2024-11-18,ALFA,0.751669,0.344813,17.638897,-0.00218794
2024-11-19,ALFA,0.493358,0.439411,18.351454,0.00178145
2024-11-20,ALFA,0.691314,0.346102,16.364404,-0.00188472
2024-11-21,ALFA,0.687932,0.327227,18.071243,-0.00946208
2024-11-22,ALFA,0.642199,0.484647,18.168762,0.00013773
2024-11-25,ALFA,0.864793,0.398043,18.184328,-0.00034967
2024-11-26,ALFA,0.516943,0.478238,18.334711,0.00761651
2024-11-27,ALFA,0.747902,0.229378,16.653002,-0.01086329
2024-11-28,ALFA,0.873321,0.508727,18.389889,-0.00773262
2024-11-29,ALFA,0.737415,0.391778,18.662048,-0.00959621
2024-12-02,ALFA,0.634301,0.553456,18.567863,0.00733102
2024-12-03,ALFA,0.691877,0.392255,18.68454,-0.00471504
2024-12-04,ALFA,0.816602,0.338243,18.797762,0.00022331
2024-12-05,ALFA,0.381349,0.505619,18.653738,0.00862691
2024-12-06,ALFA,0.583614,0.336264,18.483485,0.00490234
2024-12-09,ALFA,0.815321,0.366864,18.038906,0.0015286
2024-12-10,ALFA,0.719162,0.420531,18.639865,0.00194803
2024-12-11,ALFA,0.656056,0.48552,18.294494,0.00202762
2024-12-12,ALFA,0.669011,0.514244,17.817859,-0.00624864
2024-12-13,ALFA,0.689995,0.48156,18.783497,-0.00992926
2024-12-16,ALFA,1.038374,0.357533,18.417538,-0.00248287
2024-12-17,ALFA,0.697183,0.470272,18.482311,-0.00283886
2024-12-18,ALFA,0.541212,0.516056,18.118435,-0.00379563
2024-12-19,ALFA,0.714047,0.524829,18.851384,0.00118207
2024-12-20,ALFA,0.627941,0.546381,17.817474,-0.00261984
2024-12-23,ALFA,0.665976,0.334781,17.356003,-0.01196391
2024-12-24,ALFA,0.615991,0.399187,17.101464,-0.00274256
2024-12-25,ALFA,0.643764,0.434444,17.876692,-0.00078966
2024-12-26,ALFA,0.575104,0.341005,17.383748,0.00160625
2024-12-27,ALFA,0.655596,0.354246,18.286847,0.00552446
2024-12-30,ALFA,0.829495,0.332382,18.310117,0.00531009
2024-12-31,ALFA,0.674963,0.295046,18.060799,-0.00450305
2025-01-01,ALFA,0.838803,0.273369,18.485588,0.01047661
2025-01-02,ALFA,0.574225,0.515707,18.162948,-0.00115592
2025-01-03,ALFA,0.630546,0.426183,18.525004,0.00657462
2025-01-06,ALFA,0.60077,0.605654,16.751386,0.00455234
2025-01-07,ALFA,0.781681,0.30252,18.682106,-0.00073413
2025-01-08,ALFA,0.672845,0.224149,18.151553,-0.00267959
2025-01-09,ALFA,0.673795,0.41407,18.46382,0.00748807
2025-01-10,ALFA,0.731317,0.328954,17.667239,0.00637033
2025-01-13,ALFA,0.731688,0.429064,17.828083,0.00178822
2025-01-14,ALFA,0.921211,0.40566,18.426085,-0.00332235
2025-01-15,ALFA,0.596323,0.497068,17.101761,0.00046145
2025-01-16,ALFA,0.57667,0.415393,18.635821,0.00342422
2025-01-17,ALFA,0.63817,0.315485,17.174601,0.00530881
2025-01-20,ALFA,0.705398,0.556307,18.837244,-0.00075262
2025-01-21,ALFA,0.662736,0.519694,18.62362,0.01241673
2025-01-22,ALFA,0.639024,0.550747,18.254656,0.01117954
2025-01-23,ALFA,0.848542,0.432439,18.247048,0.00360959
2025-01-24,ALFA,0.439205,0.440403,18.675136,-0.00699585
2025-01-27,ALFA,0.982942,0.332168,18.166574,0.00628852
2025-01-28,ALFA,0.491858,0.729151,17.62503,-0.01148544
2025-01-29,ALFA,0.803114,0.447063,18.320645,-0.0081728
2025-01-30,ALFA,0.725173,0.396402,18.280668,-0.00400945
2025-01-31,ALFA,0.913553,0.216337,17.452374,-0.00404329
2025-02-03,ALFA,0.519041,0.351227,18.327608,0.00315017
2025-02-04,ALFA,0.862466,0.403583,18.758482,-0.00014007
2025-02-05,ALFA,1.06533,0.417867,18.497655,-0.01088157
2025-02-06,ALFA,0.860675,0.37997,18.824087,-0.00369761
2025-02-07,ALFA,0.590109,0.397239,17.401524,0.00760702
2025-02-10,ALFA,0.798773,0.576029,18.658022,-0.00206908
2025-02-11,ALFA,0.649175,0.236279,18.390276,-0.00248701
2025-02-12,ALFA,0.781695,0.598663,18.379153,0.00848781
2025-02-13,ALFA,0.826384,0.520232,18.213597,0.01020212
2025-02-14,ALFA,0.894854,0.467913,18.768564,0.00311998
2025-02-17,ALFA,0.682619,0.358978,18.529227,0.01034582
2025-02-18,ALFA,0.586461,0.425522,18.327041,-0.00024275
2025-02-19,ALFA,0.777442,0.357903,18.861672,-0.0017946
2025-02-20,ALFA,0.570878,0.512249,18.025926,0.00673661
2025-02-21,ALFA,0.861096,0.540025,18.507257,7.372e-05
2025-02-24,ALFA,0.736369,0.301889,17.696304,-0.0015552
2025-02-25,ALFA,0.675498,0.338749,17.86392,-0.00321118
2025-02-26,ALFA,0.792855,0.449412,17.804889,-0.00125628
2025-02-27,ALFA,0.629109,0.466863,18.859052,0.00181292
2025-02-28,ALFA,0.712748,0.551987,18.801755,-0.00571679
2025-03-03,ALFA,1.091857,0.261626,18.138291,-0.00845651
2025-03-04,ALFA,0.814583,0.612449,18.805023,-0.00588633
2025-03-05,ALFA,0.821965,0.36554,18.62971,-0.00208058
2025-03-06,ALFA,0.756781,0.527089,17.905843,-0.01036762
2025-03-07,ALFA,0.791288,0.345753,18.706427,0.0010925
2025-03-10,ALFA,0.463152,0.401347,18.851051,0.00309108
2025-03-11,ALFA,0.758431,0.368093,18.103829,-0.01149571
2025-03-12,ALFA,0.834965,0.355346,18.465006,-0.0021221
2025-03-13,ALFA,0.772086,0.357913,18.858652,0.00276022
2025-03-14,ALFA,0.634971,0.315204,17.934729,0.00622587
2025-03-17,ALFA,0.870581,0.384293,18.74073,0.0004866
2025-03-18,ALFA,0.642729,0.309726,17.867808,-0.00069999
2025-03-19,ALFA,0.699444,0.412716,18.190067,0.00201793
2025-03-20,ALFA,0.819486,0.405795,18.069799,-0.00318495
2025-03-21,ALFA,0.542715,0.329972,17.498443,0.01225279
2025-03-24,ALFA,0.542916,0.476562,16.606981,0.01920787
2025-03-25,ALFA,0.710002,0.512282,18.670935,-0.00331023
2025-03-26,ALFA,0.831899,0.254725,18.256329,-0.00253586
2025-03-27,ALFA,0.796829,0.501969,16.92131,0.00249427
2025-03-28,ALFA,0.784127,0.468957,18.655569,0.00810246
2025-03-31,ALFA,0.682328,0.286514,18.682672,0.00289587
2025-04-01,ALFA,0.643314,0.352115,17.976987,0.00698716
2025-04-02,ALFA,0.891962,0.206915,17.99454,-0.00691948
2025-04-03,ALFA,0.869471,0.59576,17.808297,0.00786469
2025-04-04,ALFA,0.575724,0.417762,18.245016,-0.00307387
2025-04-07,ALFA,0.577994,0.4753,18.030439,0.00775989
2025-04-08,ALFA,0.777239,0.498731,17.06034,0.0058653
2025-04-09,ALFA,0.774805,0.532203,18.893771,0.0027722
2025-04-10,ALFA,0.732383,0.485278,17.883487,-0.00372023
2025-04-11,ALFA,0.8777,0.355608,18.762853,0.00777945
2025-04-14,ALFA,0.616552,0.408039,18.728136,0.0009263
2025-04-15,ALFA,0.67164,0.569873,18.517686,-0.00159945
2025-04-16,ALFA,0.734347,0.526988,18.716605,0.00313368
2025-04-17,ALFA,0.729688,0.586683,18.747894,0.00133759
2025-04-18,ALFA,0.541637,0.433074,16.742981,0.0025492
2025-04-21,ALFA,0.895239,0.302848,18.308046,0.00251076
2025-04-22,ALFA,0.592274,0.44936,18.382926,-0.00295387
2025-04-23,ALFA,0.904835,0.20754,17.956467,0.00381794
2025-04-24,ALFA,1.091504,0.297105,17.685272,0.00516307
2025-04-25,ALFA,0.890866,0.291604,17.96769,0.00195985
2025-04-28,ALFA,0.862687,0.200641,17.034928,-0.00105613
2025-04-29,ALFA,1.087151,0.494113,18.824459,-0.0022829
2025-04-30,ALFA,0.727295,0.624203,18.170994,-0.00503142
2025-05-01,ALFA,0.848378,0.266028,18.422085,0.01068164
2025-05-02,ALFA,0.941017,0.069273,17.506834,-0.00118832
2025-05-05,ALFA,0.912099,0.446762,16.863982,-0.0002836
2025-05-06,ALFA,0.651022,0.360686,18.803203,0.00188171
2025-05-07,ALFA,0.896495,0.323365,17.902533,0.00032574
2025-05-08,ALFA,0.88598,0.313323,18.637739,0.00203047
2025-05-09,ALFA,0.693185,0.476106,17.847467,-0.00149353
2025-05-12,ALFA,0.90579,0.361122,18.825501,0.00050975
2025-05-13,ALFA,0.832145,0.378743,16.946561,0.00032667
2025-05-14,ALFA,0.805183,0.350291,18.781433,0.00337087
2025-05-15,ALFA,0.531888,0.469632,17.909029,0.01065173
2025-05-16,ALFA,0.732013,0.380336,18.972993,0.00516057
2025-05-19,ALFA,0.952646,0.301506,16.933333,0.00757439
2025-05-20,ALFA,0.872828,0.578474,16.880859,0.00055537
2025-05-21,ALFA,0.71248,0.395065,18.305609,3.774e-05
2025-05-22,ALFA,0.946761,0.361265,18.767992,-0.00346095
2025-05-23,ALFA,0.995843,0.195308,18.917358,-0.00731713
2025-05-26,ALFA,0.703813,0.280653,18.816978,-0.00747132
2025-05-27,ALFA,1.013344,0.336819,17.421957,0.0019881
2025-05-28,ALFA,0.938627,0.175569,18.41337,-0.00984479
2025-05-29,ALFA,0.858225,0.582003,17.524615,-0.00154442
2025-05-30,ALFA,0.740932,0.370001,17.517962,0.00098448
2025-06-02,ALFA,0.795573,0.378862,16.747084,-1.904e-05
2025-06-03,ALFA,0.726378,0.428947,17.113671,0.00406469
2025-06-04,ALFA,0.879126,0.385009,18.345147,-0.00107028
2025-06-05,ALFA,0.957574,0.17866,18.065095,-0.00535045
2025-06-06,ALFA,0.791802,0.340164,18.435116,0.0010291
2025-06-09,ALFA,0.865758,0.361645,18.751359,0.00630596
2025-06-10,ALFA,0.866018,0.142846,17.617301,0.01278151
2025-06-11,ALFA,0.617441,0.589818,18.474346,0.0036454
2025-06-12,ALFA,0.670276,0.325939,18.837947,-0.0002625
2025-06-13,ALFA,0.803649,0.484376,18.624654,-0.00834312
2025-06-16,ALFA,0.690157,0.60715,16.502406,0.01831208
2025-06-17,ALFA,0.68135,0.348076,18.953021,0.00377615
2025-06-18,ALFA,0.696808,0.255663,18.688994,-0.00099195
2025-06-19,ALFA,0.74107,0.46835,18.602699,0.00129432
2025-06-20,ALFA,0.765037,0.49042,18.66515,-0.00156356
2025-06-23,ALFA,0.776055,0.422718,18.129136,-0.00900967
2025-06-24,ALFA,0.911197,0.186393,17.682243,0.00310451
2025-06-25,ALFA,0.609303,0.54898,18.967873,0.00626304
2025-06-26,ALFA,0.966065,0.552839,18.610182,0.00491103
2025-06-27,ALFA,0.886986,0.423375,18.763642,-0.01330117
2025-06-30,ALFA,0.831102,0.324077,17.074265,-0.00173374
2025-07-01,ALFA,0.962813,0.349861,18.351114,0.00220396
2025-07-02,ALFA,0.747418,0.473526,16.756117,-0.00889914
2025-07-03,ALFA,0.859458,0.105791,18.766079,0.00672486
2025-07-04,ALFA,0.864597,0.310145,18.498598,0.0001841
2025-07-07,ALFA,0.783147,0.424508,16.927021,-0.00505084
2025-07-08,ALFA,1.040661,0.314641,18.142171,-0.00507121
2025-07-09,ALFA,0.805843,0.346525,18.360241,-0.00572706
2025-07-10,ALFA,0.78394,0.404082,18.844182,0.00176444
2025-07-11,ALFA,0.754925,0.277679,16.861915,-0.00083835
2025-07-14,ALFA,0.963059,0.313024,18.556087,0.00073717
2025-07-15,ALFA,0.802617,0.33,16.922071,0.00039967
2025-07-16,ALFA,0.855933,0.422682,17.979618,-0.00016268
2025-07-17,ALFA,0.70307,0.533512,17.839031,0.00801994
2025-07-18,ALFA,0.742487,0.394549,18.854869,-0.00294329
2025-07-21,ALFA,0.789714,0.489225,17.119088,0.00685494
2025-07-22,ALFA,0.787401,0.48006,16.767102,0.00742439
2025-07-23,ALFA,0.568662,0.300384,17.295451,-0.00569902
2025-07-24,ALFA,1.025019,0.454646,17.548336,-0.00048795
2025-07-25,ALFA,0.750545,0.336296,18.487347,0.00619286
2025-07-28,ALFA,0.951754,0.383691,18.826215,0.00470252
2025-07-29,ALFA,1.005091,0.262177,18.392542,-0.00276487
2025-07-30,ALFA,0.826857,0.526816,18.043519,0.00452715
2025-07-31,ALFA,1.023996,0.298495,18.519997,-0.01145339
2025-08-01,ALFA,0.83488,0.452938,18.107306,0.00340774
2025-08-04,ALFA,0.822086,0.337781,18.905531,0.00750915
2025-08-05,ALFA,0.630333,0.283314,18.834363,0.00629261
2025-08-06,ALFA,0.891331,0.528828,17.140224,0.00390002
2025-08-07,ALFA,0.828838,0.447822,17.489281,-0.01244211
2025-08-08,ALFA,0.883525,0.359598,18.978356,0.01137685
2025-08-11,ALFA,0.88712,0.294292,18.499003,0.00113808
2025-08-12,ALFA,0.921409,0.473772,18.99721,-0.00292649
2025-08-13,ALFA,0.862304,0.382032,18.125223,-0.0132559
2025-08-14,ALFA,0.809361,0.380785,18.367658,-0.00075961
2025-08-15,ALFA,0.682517,0.506995,18.755142,0.00392919
2025-08-18,ALFA,1.016119,0.35396,18.473299,0.00546023
2025-08-19,ALFA,0.872794,0.324229,18.880993,0.0011431
2025-08-20,ALFA,0.756369,0.412797,17.621811,0.00023598
2025-08-21,ALFA,1.017436,0.274633,18.407441,-0.00563002
2025-08-22,ALFA,0.959919,0.317143,18.088623,-0.00927531
2025-08-25,ALFA,0.704872,0.511564,18.646854,-0.00435515
2025-08-26,ALFA,0.820012,0.280087,18.622051,-0.00472861
2025-08-27,ALFA,0.596371,0.376477,18.587081,-0.00483756
2025-08-28,ALFA,0.583209,0.556372,17.939765,0.0021717
2025-08-29,ALFA,0.985718,0.530555,16.573459,0.0018693
2025-09-01,ALFA,0.705599,0.252295,18.624721,0.00500512
2025-09-02,ALFA,0.894002,0.503449,17.815322,-0.002184
2025-09-03,ALFA,0.992664,0.307152,18.415021,0.00061905
2025-09-04,ALFA,0.86656,0.331039,18.144762,0.01056368
2025-09-05,ALFA,0.900924,0.381747,18.701917,0.00051611
2025-09-08,ALFA,0.899853,0.385637,18.532057,0.00042198
2025-09-09,ALFA,0.696647,0.559769,18.507225,0.00262119
2025-09-10,ALFA,0.751067,0.429215,18.695362,0.00049366
2025-09-11,ALFA,0.91685,0.534192,18.402006,-0.00014481
2025-09-12,ALFA,0.872333,0.371129,18.087484,-0.00246242
2025-09-15,ALFA,0.766985,0.543505,18.703653,-0.01028999
2025-09-16,ALFA,0.970423,0.333856,17.968366,-0.00782288
2025-09-17,ALFA,0.950299,0.351093,18.721382,-0.00124659
2025-09-18,ALFA,0.84647,0.29933,18.575466,-0.01085911
2025-09-19,ALFA,0.592544,0.345026,18.883625,-0.00222549
2025-09-22,ALFA,0.684811,0.409169,18.832488,-0.0005114
2025-09-23,ALFA,0.820156,0.320217,17.349817,0.00244239
2025-09-24,ALFA,0.808492,0.413417,17.17454,-0.00825256
2025-09-25,ALFA,0.817857,0.41604,18.745451,0.01080664
2025-09-26,ALFA,0.893128,0.206313,17.837706,-0.00599681
2025-09-29,ALFA,0.73798,0.371396,18.909864,-0.00603611
2025-09-30,ALFA,0.767722,0.427939,18.900532,-0.002106
2025-10-01,ALFA,0.894779,0.370123,18.874066,-0.00575221
2025-10-02,ALFA,0.744019,0.512562,17.808356,-0.00027044
2025-10-03,ALFA,1.00557,0.401879,16.838882,-0.00219866
2025-10-06,ALFA,0.871727,0.329395,18.897496,0.00531242
2025-10-07,ALFA,0.826997,0.391277,18.598153,0.00290566
2025-10-08,ALFA,0.982333,0.1976,17.930163,0.00244893
2025-10-09,ALFA,0.709261,0.521257,18.157795,0.00611248
2025-10-10,ALFA,0.940313,0.267736,17.311028,0.00240196
2025-10-13,ALFA,0.837514,0.314705,18.242904,-0.00355428
2025-10-14,ALFA,0.69473,0.445347,18.021251,0.00210937
2025-10-15,ALFA,0.713857,0.33928,18.413608,0.00758948
2025-10-16,ALFA,0.834809,0.369761,17.161742,0.00220706
2025-10-17,ALFA,1.000329,0.494347,17.380472,0.00376659
2025-10-20,ALFA,0.8142,0.351943,18.770123,-0.00908478
2025-10-21,ALFA,1.102713,0.195079,17.742316,-0.00194027
2025-10-22,ALFA,0.961162,0.382488,18.197913,-0.00567367
2025-10-23,ALFA,0.957483,0.197095,18.40014,-0.00158396
2025-10-24,ALFA,0.815534,0.364222,18.296859,-0.00197528
2025-10-27,ALFA,1.042884,0.373402,18.625438,-0.01054575
2025-10-28,ALFA,0.963244,0.445816,16.395824,0.01158407
2025-10-29,ALFA,1.003995,0.489121,18.180148,-0.0128851
2025-10-30,ALFA,0.698765,0.343591,18.736648,-0.00366294
2025-10-31,ALFA,0.915817,0.197159,18.651558,-0.01464422
2025-11-03,ALFA,1.081946,0.267343,16.611601,0.00502275
2025-11-04,ALFA,0.787178,0.452634,18.702058,0.00255399
2025-11-05,ALFA,0.960507,0.265835,17.99623,0.002578
2025-11-06,ALFA,0.808253,0.242964,18.916846,0.00705757
2025-11-07,ALFA,0.822335,0.507501,18.090911,-0.01210572
2025-11-10,ALFA,0.883664,0.273895,17.608929,0.00453534
2025-11-11,ALFA,0.853776,0.436086,18.819166,0.00797248
2025-11-12,ALFA,0.932873,0.312564,18.511638,0.00649734
2025-11-13,ALFA,0.859451,0.430807,17.71108,-0.00960241
2025-11-14,ALFA,1.087146,0.097519,18.663473,0.00726748
2025-11-17,ALFA,0.733002,0.4205,18.743611,0.00668381
2025-11-18,ALFA,0.901602,0.409999,18.756352,0.00547307
2025-11-19,ALFA,0.694368,0.38333,18.524228,0.00431617
2025-11-20,ALFA,0.745301,0.340054,18.460473,-0.00660198
2025-11-21,ALFA,0.891564,0.455957,18.490401,0.00950719
2025-11-24,ALFA,0.928723,0.202442,18.953571,
2023-01-02,BRAV,0.03102,0.570813,19.189923,-0.00780768
2023-01-03,BRAV,0.19573,0.372163,20.340371,-0.00375404
2023-01-04,BRAV,0.19762,0.624011,20.22108,0.00040804
2023-01-05,BRAV,0.288302,0.475016,20.142026,0.00584292
2023-01-06,BRAV,0.325856,0.479355,19.761692,0.00455099
2023-01-09,BRAV,0.061944,0.526558,19.423387,-0.00434918
2023-01-10,BRAV,0.009156,0.573947,20.158285,-0.00171385
2023-01-11,BRAV,0.143122,0.600838,20.238038,-0.00085428
2023-01-12,BRAV,0.363205,0.68638,20.184965,-0.01354155
2023-01-13,BRAV,-0.0217,0.529449,18.237888,-0.00320457
2023-01-16,BRAV,0.121642,0.564253,19.849909,-0.00323969
2023-01-17,BRAV,0.077383,0.586959,19.81256,0.00407714
2023-01-18,BRAV,0.066026,0.555144,17.815878,0.00443626
2023-01-19,BRAV,0.051809,0.579519,19.244288,0.00259581
2023-01-20,BRAV,0.348805,0.564052,20.032377,0.00466253
2023-01-23,BRAV,0.303449,0.481336,20.078317,0.00629764
2023-01-24,BRAV,0.390504,0.633193,19.800493,-0.00226164
2023-01-25,BRAV,0.405722,0.499077,20.323608,0.01178712
2023-01-26,BRAV,0.364336,0.49736,19.582406,-0.0023992
2023-01-27,BRAV,0.148372,0.611515,19.600008,-0.00143161
2023-01-30,BRAV,0.276884,0.442599,20.216465,0.00130939
2023-01-31,BRAV,0.157295,0.61102,20.262751,0.00460043
2023-02-01,BRAV,0.093225,0.536628,20.035593,-0.0015939
2023-02-02,BRAV,0.265445,0.603002,19.351383,0.01016587
2023-02-03,BRAV,0.296904,0.459303,20.056916,-0.01118187
2023-02-06,BRAV,0.23313,0.467432,20.33485,-0.00204222
2023-02-07,BRAV,0.364296,0.460929,20.125062,-0.00661704
2023-02-08,BRAV,0.201854,0.616621,19.235817,-0.00566648
2023-02-09,BRAV,0.241007,0.638297,19.60791,-0.00479837
2023-02-10,BRAV,0.259387,0.529261,20.347685,0.01560613
2023-02-13,BRAV,0.162523,0.661235,19.445315,0.00375138
2023-02-14,BRAV,0.17722,0.500623,19.453335,0.00528556
2023-02-15,BRAV,-0.049261,0.756407,18.738004,0.003198
2023-02-16,BRAV,0.180986,0.687408,20.000438,0.00636365
2023-02-17,BRAV,0.288738,0.626435,19.540856,0.00821782
2023-02-20,BRAV,0.180389,0.610676,19.923332,-0.00134117
2023-02-21,BRAV,0.131251,0.511902,19.90235,0.00434098
2023-02-22,BRAV,0.328868,0.482538,18.594972,0.00385212
2023-02-23,BRAV,0.100117,0.514575,19.144014,-0.01017607
2023-02-24,BRAV,0.072193,0.521816,19.608009,-0.00859768
2023-02-27,BRAV,0.169797,0.449164,19.898271,-0.00081317
2023-02-28,BRAV,0.308333,0.681406,19.184773,-0.00461318
2023-03-01,BRAV,0.114002,0.432598,20.258714,-0.01054198
2023-03-02,BRAV,0.321743,0.496007,19.258889,0.00105928
2023-03-03,BRAV,0.164792,0.410948,19.969152,-0.00049652
2023-03-06,BRAV,0.231271,0.467221,18.117353,0.00856166
2023-03-07,BRAV,-0.13811,0.627688,18.295286,-0.00225093
2023-03-08,BRAV,0.276272,0.602805,17.808808,0.00453232
2023-03-09,BRAV,0.165034,0.555952,20.367813,0.00091244
2023-03-10,BRAV,0.276037,0.604144,18.385316,-0.00040803
2023-03-13,BRAV,0.234635,0.487573,18.966799,0.01044078
2023-03-14,BRAV,0.217883,0.50497,18.836755,0.00673554
2023-03-15,BRAV,0.055821,0.618942,18.725723,0.01013914
2023-03-16,BRAV,0.200454,0.503043,18.801491,0.00880576
2023-03-17,BRAV,0.103188,0.697758,20.400147,0.0002995
2023-03-20,BRAV,0.486745,0.54551,17.958785,0.00593855
2023-03-21,BRAV,0.2492,0.443861,19.374017,0.01394257
2023-03-22,BRAV,0.207593,0.613372,17.855343,-0.01384579
2023-03-23,BRAV,0.425442,0.384724,20.090313,0.01355503
2023-03-24,BRAV,0.317368,0.436783,19.995871,-0.00433128
2023-03-27,BRAV,0.378434,0.399856,19.059429,0.01356446
